"AREA","VARIEDADE","DATA DE PODA","DATA DA AMOSTRA","DIAS POS PODA","SEMESTRE","ESTADO DO ENGACO","COLORACAO DO CACHO","BRIX ACIMA DO IDEAL","BRIX DO SUCO","ACIDEZ","BRIX","DIAMETRO"
"B07 V1.2","SABLE","43638","43738","100","2019.2","MADURO","PRETA","0","13.8","0.84","13.7","19.7"
"B07 V2.1","SABLE","43618","43738","120","2019.2","MADURO","PRETA","0.15","15.5","0.66","15.6","19.2"
"B07 V2.1","SABLE","43618","43738","120","2019.2","MADURO","PRETA","0.8333","18.4","0.6","18.6","19.7"
"B03 V1","CRIMSON","43613","43738","125","2019.2","MADURO","VERMELHA","0.9833","19.6","0.81","19.7","17.4"
"B04 V1","CRIMSON","43613","43738","125","2019.2","MADURO","VERMELHA","1","18.9","0.78","18.8","17.8"
"B11 V2","SW35","43626","43738","112","2019.2","MADURO","ÂMBAR","0","13.8","0.72","14.2","26.8"
"B11 V2","SW35","43626","43742","116","2019.2","MADURO","ÂMBAR","0.1667","15","0.7","15","26.9"
"B06 V1","ARRA 15","43642","43742","100","2019.2","MADURO","ÂMBAR","0.05","15","1.15","14.7","19.9"
"B06 V2","ARRA 15","43642","43742","100","2019.2","MADURO","ÂMBAR","0.2","15","1.15","15.5","20.5"
"A11 V2","MIDNIGHT","43637","43739","102","2019.2","MADURO","PRETA","0.95","17.5","0.54","18.1","16.6"
"B11 V2","SW35","43626","43740","114","2019.2","MADURO","ÂMBAR","0.0167","14.1","0.67","14.1","26"
"B06 V2","ARRA 15","43642","43740","98","2019.2","MADURO","ÂMBAR","0.15","15.3","1.23","15.1","19.9"
"B06 V1","ARRA 15","43642","43740","98","2019.2","MADURO","ÂMBAR","0.0351","14.3","1.16","14.13","20.3"
"B08 V1","ARRA 15","43647","43740","93","2019.2","MADURO","ÂMBAR","0.0333","14.3","1.62","14","18.3"
"B08 V2","ARRA 15","43647","43740","93","2019.2","MADURO","VERDE","0","12.9","1.89","12.2","18.4"
"A10 V2","ARRA 15","43642","43741","99","2019.2","MADURO","ÂMBAR","0.8644","18.7","0.93","19.6","17.8"
"B07 V1.2","SABLE","43638","43741","103","2019.2","MADURO","PRETA","1","15","0.72","14.3","19.9"
"A10 V2","ARRA 15","43641","43738","97","2019.2","MADURO","ÂMBAR","0.7333","18","0.96","18.3","17.7"
"B01 V1","BENITAKA M","43634","43741","107","2019.2","MADURO","ROSADA","0.9091","14.8","1.1","15.7","23.5"
"B07 V1.1","SABLE","43646","43741","95","2019.2","MADURO","PRETA","1","14.1","0.8","14","19.5"
"B11 V2","SW35","43626","43745","119","2019.2","MADURO","ÂMBAR","0.3667","15.8","0.59","16.5","26.8"
"B06 V1","ARRA 15","43642","43745","103","2019.2","MADURO","ÂMBAR","0.5667","16.6","0.99","17.1","20.5"
"B06 V2","ARRA 15","43642","43745","103","2019.2","MADURO","ÂMBAR","0.2667","15.7","1.01","16","21.4"
"B07 V1.1","SABLE","43646","43745","99","2019.2","MADURO","PRETA","0","13.3","0.79","12.9","20.9"
"B01 V1","BENITAKA M","43634","43745","111","2019.2","MADURO","VERMELHA","0.9","15.4","0.93","15.8","24.4"
"B07 V1.2","SABLE","43638","43745","107","2019.2","MADURO","PRETA","0","12.9","0.73","12.7","20.3"
"B07 V1.2","SABLE","43638","43745","107","2019.2","MADURO","PRETA","0.05","15.4","0.67","15.4","20.5"
"B07 V1.1","SABLE","43646","43745","99","2019.2","MADURO","PRETA","0.05","14.3","0.71","14.7","19.8"
"B08 V2","ARRA 15","43647","43746","99","2019.2","MADURO","ÂMBAR","0.1","15.2","1.42","14.4","19.3"
"B08 V1","ARRA 15","43617","43746","129","2019.2","MADURO","ÂMBAR","0.3333","16","0.94","15.9","19.2"
"B06 V2","ARRA 15","43642","43747","105","2019.2","MADURO","ÂMBAR","0.55","17","0.92","17.3","21"
"B06 V1","ARRA 15","43642","43747","105","2019.2","MADURO","ÂMBAR","0.6333","16.5","0.92","17.4","20.6"
"B11 V2","SW35","43626","43747","121","2019.2","MADURO","ÂMBAR","0.4833","16.2","0.56","16.7","26.7"
"B01 V1","BENITAKA M","43634","43748","114","2019.2","MADURO","VERMELHA","0.95","16.4","0.8","16.4","24.1"
"B07 V1.1","SABLE","43646","43748","102","2019.2","MADURO","ÂMBAR","0.0833","15.9","0.63","15.6","19.6"
"B08 V1","ARRA 15","43647","43748","101","2019.2","MADURO","ÂMBAR","0.4167","16.9","1.2","16.3","19.5"
"B08 V2","ARRA 15","43617","43748","131","2019.2","MADURO","ÂMBAR","0.2167","15.6","1.23","15.4","19.3"
"B07 V1.2","SABLE","43638","43748","110","2019.2","MADURO","PRETA","0.117","16.5","0.61","15.7","20.2"
"B07 V1.1","SABLE","43646","43748","102","2019.2","MADURO","PRETA","0","13.2","0.78","13.1","19.8"
"B07 V1.2","SABLE","43638","43748","110","2019.2","MADURO","PRETA","0","13.4","0.69","13.1","20.1"
"B08 V2","ARRA 15","43652","43749","97","2019.2","MADURO","VERDE","0.0167","13.4","1.56","14","19.5"
"B08 V1","ARRA 15","43645","43749","104","2019.2","MADURO","VERDE","0.15","14.4","1.3","14.9","19.4"
"B06 V1","ARRA 15","43642","43749","107","2019.2","MADURO","VERDE","0.2167","12.8","0.96","14.6","20.1"
"B06 V2","ARRA 15","43642","43749","107","2019.2","MADURO","VERDE","0.1167","13.9","1.11","14.5","20.1"
"B11 V2","ARRA 12","","43753","43753","2019.2","MADURO","VERMELHA","0","13.4","1","13.4","17.8"
"B07 V1.1","SABLE","43646","43752","106","2019.2","MADURO","PRETA","0.3","15.7","0.57","16.4","20.3"
"B07 V1.2","SABLE","43638","43752","114","2019.2","MADURO","PRETA","0.2333","16.2","0.57","16","21.1"
"B07 V1.1","SABLE","43646","43752","106","2019.2","MADURO","PRETA","0","13.5","0.64","14.2","20.4"
"B07 V1.2","SABLE","43638","43752","114","2019.2","MADURO","PRETA","0","13.8","0.66","13.8","20.7"
"B01 V1","BENITAKA M","43634","43752","118","2019.2","MADURO","VERMELHA","1","16.9","0.71","17.8","24.5"
"B08 V1","ARRA 15","43645","43752","107","2019.2","MADURO","ÂMBAR","0.85","17.7","1.06","18.5","19.4"
"B08 V2","ARRA 15","43652","43752","100","2019.2","MADURO","ÂMBAR","0.4833","16.1","1.23","16.8","19.7"
"B07 V1.1","SABLE","43646","43755","109","2019.2","MADURO","PRETA","0.2333","15.9","0.56","16.1","21.4"
"B07 V1.2","SABLE","43638","43755","117","2019.2","MADURO","PRETA","0.333","15.9","0.53","16.4","22"
"B07 V1.2","SABLE","43638","43755","117","2019.2","MADURO","PRETA","0.35","16.4","0.46","16.4","19.3"
"B07 V1.1","SABLE","43646","43755","109","2019.2","MADURO","PRETA","0.1667","15.8","0.6","15.8","19.2"
"B07 V1.1","SABLE","43646","43756","110","2019.2","MADURO","PRETA DESUNIFORME","0.0167","14.3","0.62","14.2","19"
"B07 V1.2","SABLE","43638","43756","118","2019.2","MADURO","PRETA DESUNIFORME","0.0167","14,3","0,57","14","19,2"
"B07 V1.1","SABLE","43646","43756","110","2019.2","MADURO","PRETA DESUNIFORME","0","14.3","0.61","14.5","21.1"
"B07 V1.2","SABLE","43638","43756","118","2019.2","MADURO","PRETA DESUNIFORME","0","14.6","0.57","14.4","21.8"
"B07 V1.1","SABLE","43646","43759","113","2019.2","MADURO","PRETA DESUNIFORME","0.0333","15.1","0.6","14.8","20.3"
"B07 V1.2","SABLE","43638","43759","121","2019.2","MADURO","PRETA DESUNIFORME","0.0333","15.7","0.56","14.6","20.6"
"B07 V1.1","SABLE","43646","43759","113","2019.2","MADURO","PRETA","0.35","16.7","0.58","16.7","20.6"
"B07 V1.2","SABLE","43638","43759","121","2019.2","MADURO","PRETA","0.4833","16.5","0.52","16.6","20.5"
"B11 V2","ARRA 12","","43760","43760","2019.2","MADURO","VERMELHA","0.0167","14.7","0.76","14.8","18"
"B11 V2","ARRA 30","","43760","43760","2019.2","MADURO","ÂMBAR","0.8333","17.8","0.33","17.9","20.3"
"B02 V1","BENITAKA M","43655","43761","106","2019.2","MADURO","VERMELHA","0.9333","15.7","0.86","16.2","24.5"
"B02 V1","BENITAKA M","43655","43766","111","2019.2","MADURO","VERMELHA","0.9333","16.1","0.72","16.6","24.7"
"B02 V2","BENITAKA M","43655","43767","112","2019.2","MADURO","VERMELHA","0.9833","16","0.72","16.6","23.6"
"B11 V2","ARRA 12","","43767","43767","2019.2","MADURO","VERMELHA","0.3333","16.2","0.57","16","18.6"
"A12 V1","ARRA 15","43698","43784","86","2019.2","MADURO","ÂMBAR","0","14.3","1.53","12.8","18.1"
"B02 V2","BENITAKA M","43655","43773","118","2019.2","MADURO","VERMELHA","1","16.9","0.81","17.2","24.7"
"B10 V1","ARRA 15","43682","43773","91","2019.2","MADURO","ÂMBAR","0.05","15.3","1.28","14.4","19.6"
"B10 V1","ARRA 15","43682","43780","98","2019.2","MADURO","ÂMBAR","0.5","16.2","0.99","16.9","19.3"
"B17 V2","ARRA 15","43698","43775","77","2019.2","MADURO","ÂMBAR","0","13.1","1.97","11.7","18"
"B17 V1","ARRA 15","43691","43775","84","2019.2","MADURO","ÂMBAR","0.1","14.7","1.54","13.7","18.6"
"B11 V2","ARRA 12","","43775","43775","2019.2","MADURO","VERMELHA","0.8","19","0.48","18.8","18.4"
"B02 V2","BENITAKA M","43655","43775","120","2019.2","MADURO","VERMELHA","1","17.3","0.84","17.8","24"
"B10 V1","ARRA 15","43682","43794","112","2019.2","MADURO","ÂMBAR","0.4","17.8","0.81","16.9","20.1"
"B10 V1","ARRA 15","43682","43776","94","2019.2","MADURO","ÂMBAR","0.2333","16.1","1.17","16","18.4"
"A12 V1","ARRA 15","43698","43790","92","2019.2","MADURO","ÂMBAR","0.15","15.4","1.18","15.4","18.7"
"B10 V2","ARRA 15","43684","43773","89","2019.2","MADURO","ÂMBAR","0.0333","14.5","1.35","14.7","18.5"
"B17 V1","ARRA 15","43691","43780","89","2019.2","MADURO","ÂMBAR","0.3","15.6","1.23","15.6","19"
"B17 V1","ARRA 15","43691","43791","100","2019.2","MADURO","ÂMBAR","0.6667","17.1","0.9","18.1","19.1"
"B10 V2","ARRA 15","43684","43776","92","2019.2","MADURO","ÂMBAR","0.1833","15.7","1.24","15.4","18.2"
"A12 V1","ARRA 15","43698","43794","96","2019.2","MADURO","ÂMBAR","0.35","17.7","0.93","16.1","18.5"
"A12 V1","ARRA 15","43698","43797","99","2019.2","MADURO","ÂMBAR","0.45","16.7","0.86","16.6","18.9"
"B17 V1","ARRA 15","43691","43794","103","2019.2","MADURO","ÂMBAR","0.7833","19","0.81","19.4","19.1"
"A12 V1","ARRA 15","43698","43801","103","2019.2","MADURO","ÂMBAR","0.4167","15.2","0.81","16.43","18.1"
"B17 V1","ARRA 15","43691","43783","92","2019.2","MADURO","ÂMBAR","0.1","15.7","1.08","15","19.5"
"B10 V2","ARRA 15","43682","43783","101","2019.2","MADURO","ÂMBAR","0.25","16.8","0.93","15.5","19.1"
"A12 V2","ARRA 15","43698","43783","85","2019.2","MADURO","ÂMBAR","0","14.1","1.47","13.4","18.2"
"A07 V1","ARRA 15","43696","43790","94","2019.2","MADURO","ÂMBAR","0.4","15.8","1.09","16.5","20.4"
"A07 V1","ARRA 15","43696","43787","91","2019.2","MADURO","ÂMBAR","0.0667","15.1","1.28","15","20.7"
"A07 V1","ARRA 15","43696","43794","98","2019.2","MADURO","ÂMBAR","0.4667","17.6","0.96","16.9","20.6"
"A12 V1","ARRA 15","43698","43801","103","2019.2","MADURO","ÂMBAR","0.6167","17.1","0.82","17.1","19.2"
"A12 V1","ARRA 15","43698","43805","107","2019.2","MADURO","ÂMBAR","0.4833","16","0.85","16.6","18.4"
"A07 V1","ARRA 15","43696","43797","101","2019.2","MADURO","ÂMBAR","0.55","16.5","0.88","16.9","20.8"
"A12 V2","ARRA 15","43698","43790","92","2019.2","MADURO","ÂMBAR","0.1667","15.7","1.06","16","18.7"
"B17 V1","ARRA 15","43691","43803","112","2019.2","MADURO","ÂMBAR","0.25","15.2","0.82","15.7","19.8"
"A07 V1","ARRA 15","43696","43801","105","2019.2","MADURO","ÂMBAR","0.7333","17","0.87","17.4","19.8"
"B17 V2","ARRA 15","43698","43780","82","2019.2","MADURO","ÂMBAR","0","13","1.69","13.2","19.1"
"B17 V2","ARRA 15","43698","43783","85","2019.2","MADURO","ÂMBAR","0","13.3","1.38","13","19"
"B10 V2","ARRA 15","43684","43780","96","2019.2","MADURO","ÂMBAR","0.5833","16.5","1.03","17.1","18.8"
"A12 V2","ARRA 15","43698","43794","96","2019.2","MADURO","ÂMBAR","0.6167","18.2","0.87","17.1","19"
"A07 V2","ARRA 15","43697","43784","87","2019.2","MADURO","ÂMBAR","0.4","14.6","0.99","16.4","20"
"A12 V2","ARRA 15","43698","43797","99","2019.2","MADURO","ÂMBAR","0.7667","17.1","0.79","17.7","18.6"
"B17 V2","ARRA 15","43698","43792","94","2019.2","MADURO","ÂMBAR","0.3667","15.8","1.03","16.1","19.3"
"B10 V2","ARRA 15","43684","43794","110","2019.2","MADURO","ÂMBAR","0.75","17.8","0.87","17.9","19"
"B14 V2","CRIMSON","43689","43796","107","2019.2","MADURO","MESCLADA","0","14.3","1.04","14.3","17.3"
"A12 V2","ARRA 15","43698","43802","104","2019.2","MADURO","ÂMBAR","0.8","18.2","0.76","18.2","18.4"
"A07 V2","ARRA 15","43697","43788","91","2019.2","MADURO","ÂMBAR","0.1333","14.8","1.26","14.9","20.2"
"A07 V2","ARRA 15","43697","43792","95","2019.2","MADURO","ÂMBAR","0.1833","16","1.06","15.9","20.1"
"A12 V2","ARRA 15","43698","43802","104","2019.2","MADURO","ÂMBAR","0.9","18.4","0.71","18.9","18.8"
"A14 V1","BENITAKA M","43689","43790","101","2019.2","MADURO","VERMELHA","0.9833","15.6","1.01","15.8","23"
"A14 V1","BENITAKA M","43689","43797","108","2019.2","MADURO","VERMELHA","0.9333","16","0.71","16","23.9"
"B18 V1","BENITAKA M","43699","43801","102","2019.2","MADURO","VERMELHA","0.9833","15.2","0.89","15.6","22.6"
"A14 V2","BENITAKA M","43669","43773","104","2019.2","MADURO","VERMELHA","0.95","14.7","1","15.6","24.2"
"A07 V2","ARRA 15","43697","43797","100","2019.2","MADURO","ÂMBAR","0.5833","16.4","0.85","17","21.2"
"A07 V2","ARRA 15","43697","43801","104","2019.2","MADURO","ÂMBAR","0.8667","17.8","0.83","18.26","20.8"
"A14 V2","BENITAKA M","43669","43777","108","2019.2","MADURO","VERMELHA","0.95","14.5","0.96","16","24"
"A14 V2","BENITAKA M","43669","43781","112","2019.2","MADURO","VERMELHA","1","17.2","0.85","17","24.3"
"B14 V2","CRIMSON","43689","43802","113","2019.2","MADURO","VERMELHA","0.3333","15.8","0.81","15.5","17.8"
"B14 V2","CRIMSON","43689","43802","113","2019.2","MADURO","ROSADA","0.2167","15.3","0.85","15.2","18"
"B17 V2","ARRA 15","43698","43794","96","2019.2","MADURO","ÂMBAR","0.5667","17.8","0.93","17.3","19.5"
"B17 V2","ARRA 15","43698","43773","75","2019.2","MADURO","ÂMBAR","0.25","14.7","0.92","15.4","19.3"
"B17 V2","ARRA 15","43698","43805","107","2019.2","MADURO","ÂMBAR","0.25","14.9","0.91","15.6","19"
"A14 V2","BENITAKA M","43669","43783","114","2019.2","MADURO","VERMELHA","0.9833","17.1","0.81","16.6","23.2"
"A07 V2","ARRA 15","43697","43805","108","2019.2","MADURO","ÂMBAR","0.6167","17.4","0.81","17.4","20.5"
"B14 V2","CRIMSON","43689","43808","119","2019.2","MADURO","VERMELHA","0.8","16.7","0.72","16.5","17.6"
"B14 V2","CRIMSON","43689","43808","119","2019.2","MADURO","ROSADA","0.7","16.8","0.75","16.3","17"
"B18 V1","BENITAKA M","43699","43808","109","2019.2","MADURO","VERMELHA","0.9833","15.9","0.72","16","22.8"
"B18 V2","BENITAKA M","43710","43808","98","2019.2","MADURO","VERMELHA","0.95","15.1","0.99","15.4","21.9"
"B18 V1","BENITAKA M","43699","43815","116","2019.2","MADURO","VERMELHA","0.9833","16.6","0.62","17","23.3"
"B18 V2","BENITAKA M","43710","43815","105","2019.2","MADURO","VERMELHA","0.9333","15.7","0.82","15.8","22.1"
"B18 V2","BENITAKA M","43710","43819","109","2019.2","MADURO","VERMELHA","1","16.6","0.72","16.7","22.5"
"A01 V2","ARRA 15","43738","43822","84","2019.2","MADURO","ÂMBAR","0.05","15.4","1.46","14.8","18.1"
"A01 V2","ARRA 15","43738","43826","88","2019.2","MADURO","ÂMBAR","0.2167","15.5","1.22","16.1","18.6"
"A01 V2","ARRA 15","43738","43832","94","2020.1","MADURO","ÂMBAR","0.4833","16.9","1","16.9","18.8"
"A01 V2","ARRA 15","43738","43829","91","2019.2","MADURO","ÂMBAR","0.4667","16.2","1.08","16.6","18.9"
"A01 V2","ARRA 15","43738","43836","98","2020.1","MADURO","ÂMBAR","0.5","16.8","0.945","16.9","18.5"
"A01 V2","ARRA 15","43738","43840","102","2020.1","MADURO","ÂMBAR","0.7","17.4","0.85","17.5","18.7"
"A01 V2","ARRA 15","43738","43843","105","2020.1","MADURO","ÂMBAR","0.86677","18.1","0.81","18.4","18.6"
"A13 V1","BENITAKA M","43745","43844","99","2020.1","MADURO","VERMELHA","0.15","13.2","1.3","13.2","20.7"
"A13 V2","BENITAKA M","43745","43844","99","2020.1","MADURO","VERMELHA","0.0667","12.7","1.32","12.8","20.3"
"A13 V1","BENITAKA M","43745","43850","105","2020.1","MADURO","VERMELHA","0.9","14.4","1","14.9","20.9"
"A13 V2","BENITAKA M","43745","43850","105","2020.1","MADURO","VERMELHA","0.8667","13.9","1","14.6","20.9"
"A13 V1","BENITAKA M","43745","43853","108","2020.1","MADURO","VERMELHA","0.9167","14.6","0.93","14.7","21.33"
"A13 V2","BENITAKA M","43745","43853","108","2020.1","MADURO","VERMELHA","0.8667","13.9","0.94","14.6","21.4"
"A12 V1","ARRA 15","43773","43854","81","2020.1","MADURO","ÂMBAR","0","10.9","2.2","11","19.2"
"A12 V2","ARRA 15","43773","43854","81","2020.1","MADURO","ÂMBAR","0","11.9","1.68","12.1","19.3"
"A12 V1","ARRA 15","43773","43857","84","2020.1","MADURO","ÂMBAR","0","11.7","1.8","11.5","19.5"
"A12 V2","ARRA 15","43773","43857","84","2020.1","MADURO","ÂMBAR","0","12.6","1.42","12.3","19.8"
"A13 V1","BENITAKA M","43745","43857","112","2020.1","MADURO","VERMELHA","0.95","15.1","0.78","15","21.8"
"A13 V2","BENITAKA M","43745","43857","112","2020.1","MADURO","VERMELHA","0.9333","14.8","0.78","14.9","22.1"
"A12 V1","ARRA 15","43773","43860","87","2020.1","MADURO","ÂMBAR","0","12.5","1.67","12.5","19.4"
"A12 V2","ARRA 15","43773","43860","87","2020.1","MADURO","ÂMBAR","0","13.1","1.46","13.1","19.7"
"A12 V1","ARRA 15","43773","43864","91","2020.1","MADURO","ÂMBAR","0","14.1","1.39","14","19.9"
"A12 V2","ARRA 15","43773","43864","91","2020.1","MADURO","ÂMBAR","0.05","14.3","1.18","14.2","20.3"
"A03 V1 E V2","ARRA 15","43780","43864","84","2020.1","MADURO","ÂMBAR","0","12.9","1.48","13.1","18.9"
"A03 V3 E V4","ARRA 15","43780","43864","84","2020.1","MADURO","ÂMBAR","0","11.9","1.63","12.3","18.4"
"A03 V3 E V4","ARRA 15","43787","43871","84","2020.1","MADURO","VERDE","0","13.6","1.35","13","19"
"A09 V3 E V4","ARRA 15","43787","43871","84","2020.1","MADURO","ÂMBAR","0","13.6","1.38","13.6","18.6"
"A03 V1 E V2","ARRA 15","43780","43871","91","2020.1","MADURO","ÂMBAR","0.0333","14.5","1.12","13.9","19.5"
"B12 V1","ARRA 15","43773","43871","98","2020.1","MADURO","ÂMBAR","0.15","14.5","1.16","14.3","20.6"
"B12 V2 ","ARRA 15","43773","43871","98","2020.1","MADURO","ÂMBAR","0.2834","14.6","1.04","14.5","20.9"
"A09 V1 E V2","ARRA 15","43787","43871","84","2020.1","MADURO","ÂMBAR","0.0167","13.6","1.36","13.3","19.4"
"B12 V1","ARRA 15","43773","43867","94","2020.1","MADURO","ÂMBAR","0.0333","14.5","1.25","14.4","20.1"
"B12 V2","ARRA 15","43773","43867","94","2020.1","MADURO","ÂMBAR","0.0833","14.4","1.15","14.2","20.3"
"A03 V1 E V2","ARRA 15","43780","43867","87","2020.1","MADURO","ÂMBAR","0.0167","13.3","1.35","13.3","19.1"
"A03 V3 E V4","ARRA 15","43787","43868","81","2020.1","MADURO","VERDE","0","12.7","1.6","12.7","18.8"
"B12 V1","ARRA 15","43773","43872","99","2020.1","MADURO","ÂMBAR","0.5167","15.8","1.08","15.6","20.22"
"B12 V2","ARRA 15","43773","43872","99","2020.1","MADURO","ÂMBAR","0.2167","15","1.08","14.8","20"
"B12 V1","ARRA 15","43773","43878","105","2020.1","MADURO","ÂMBAR","0.6333","16","0.99","16.2","20.8"
"B12 V2","ARRA 15","43773","43878","105","2020.1","MADURO","ÂMBAR","0.55","15.3","0.94","15.8","21"
"A03 V1 E V2","ARRA 15","43780","43878","98","2020.1","MADURO","ÂMBAR","0.4333","15.1","1.12","15.4","19.8"
"A03 V3 E V4","ARRA 15","43787","43878","91","2020.1","MADURO","ÂMBAR","0.1833","15.1","1.2","15","19.8"
"B11 V1","ARRA 15","43794","43878","84","2020.1","MADURO","ÂMBAR","0.3667","15.1","1.4","15.17","16.9"
"A09 V1 E V2","ARRA 15","43787","43878","91","2020.1","MADURO","ÂMBAR","0.3","14.8","1.3","14.8","19"
"A09 V3 E V4","ARRA 15","43787","43878","91","2020.1","MADURO","ÂMBAR","0.3833","15.2","1.2","14.96","19"
"A06 V1 E V2","ARRA 15","43794","43879","85","2020.1","MADURO","VERDE","0.2333","15.1","1.5","15","16.8"
"A06 V3 E V4","ARRA 15","43787","43879","92","2020.1","MADURO","ÂMBAR","0.8333","16.4","1.14","16.9","17.8"
"A03 V3","ARRA 15","43787","43882","95","2020.1","MADURO","ÂMBAR","0.4","15.2","1.11","15.5","20"
"A03 V4","ARRA 15","43787","43882","95","2020.1","MADURO","VERDE","0.4333","15.5","1.06","15.7","20"
"A09 V1 E V2","ARRA 15","43787","43882","95","2020.1","MADURO","ÂMBAR","0.5","15.9","0.97","15.6","19"
"A03 V2","ARRA 15","43780","43882","102","2020.1","MADURO","ÂMBAR","0.4","15.6","0.88","15","19"
"A03 V1","ARRA 15","43780","43882","102","2020.1","MADURO","ÂMBAR","0.6","16.3","0.95","16","19"
"A09 V3 E V4","ARRA 15","43787","43882","95","2020.1","MADURO","ÂMBAR","0.55","15.2","1.03","15.7","18.9"
"B11 V1","ARRA 15","43794","43882","88","2020.1","MADURO","ÂMBAR","0.75","16.5","1.07","16","16.7"
"A03 V1","ARRA 15","43780","43885","105","2020.1","MADURO","ÂMBAR","0.85","16.3","0.88","16.7","19.8"
"A03 V2","ARRA 15","43780","43885","105","2020.1","MADURO","ÂMBAR","0.4833","15.5","0.88","15.6","20"
"A03 V3","ARRA 15 ","43787","43885","98","2020.1","MADURO","ÂMBAR","0.4833","15","1.03","15.5","20"
"A03 V4","ARRA 15","43787","43885","98","2020.1","MADURO","ÂMBAR","0.6333","15.7","1.03","16","20"
"A06 V1 E V2","ARRA 15","43794","43885","91","2020.1","MADURO","ÂMBAR","0.6667","16.1","1.14","16","17"
"A09 V1 E V2","ARRA 15","43787","43885","98","2020.1","MADURO","ÂMBAR","0.85","16.6","0.9","16.7","19.7"
"A08 V2","ARRA 15","43794","43885","91","2020.1","MADURO","ÂMBAR","0.6667","15.9","1.22","16","16.6"
"A08 V1","ARRA 15","43794","43885","91","2020.1","MADURO","ÂMBAR","0.45","15.5","1.17","15.5","17"
"A06 V3 E V4","ARRA 15","43787","43885","98","2020.1","MADURO","ÂMBAR","0.8333","17","0.97","17","18"
"A08 V2","ARRA 15","43794","43889","95","2020.1","MADURO","ÂMBAR","0.9167","17.4","0.92","17.5","16.6"
"A08 V1 ","ARRA 15","43794","43889","95","2020.1","MADURO","ÂMBAR","0.8667","17","0.91","17","17"
"A06 V1 E V2","ARRA 15","43794","43889","95","2020.1","MADURO","ÂMBAR","0.9","17.2","0.91","17","17"
"B16 V2","ARRA 15","43794","43889","95","2020.1","MADURO","ÂMBAR","0.8167","17.1","0.96","17","17"
"B16 V1","ARRA 15","43794","43889","95","2020.1","MADURO","ÂMBAR","0.9333","17.3","0.91","17.6","17"
"B11 V1","ARRA 15","43794","43889","95","2020.1","MADURO","ÂMBAR","0.9667","18","0.79","18","17"
"B11 V2","ARRA 12","","43899","43899","2020.1","MADURO","VERMELHO","0","12.6","0.94","12","18"
"A06 V3 E V4","ARRA 15","43787","43889","102","2020.1","MADURO","ÂMBAR","1","17.7","0.8","18.9","18"
